,loans_kz_total,loans_kz_biz_total,loans_kz_biz_kzt,loans_kz_biz_foreign,loans_kz_biz_small,loans_kz_biz_medium,loans_kz_biz_large,loans_kz_ind_total,loans_kz_ind_kzt,loans_kz_ind_foreign,loans_kz_ind_mortgage,loans_kz_ind_consumer,loans_kz_ind_others,cpi_kz_eoy_alcohol_tobacco,cpi_kz_eoy_soft_drinks,cpi_kz_eoy_housing_utilities,cpi_kz_eoy_health,cpi_kz_eoy_non_food_total,cpi_kz_eoy_education,cpi_kz_eoy_clothing_footwear,cpi_kz_eoy_recreation,cpi_kz_eoy_services_total,cpi_kz_eoy_household_items,cpi_kz_eoy_food_total,cpi_kz_eoy_food_only,cpi_kz_eoy_miscellaneous,cpi_kz_eoy_hotels_restaurants,cpi_kz_eoy_communication,cpi_kz_eoy_all,cpi_kz_eoy_transport,bond_kz_govt_cp_short_u1y,bond_kz_govt_cp_mid_1-5y,bond_kz_govt_cp_long_o5y,bond_kz_govt_cp_total,KASE_BMC,macro_kz_gdp_per_capita_usd,macro_kz_gdp_per_capita_kzt,macro_kz_gdp_per_capita_real_growth_pct,macro_kz_usd_kzt_avg,macro_kz_base_rate,macro_ru_key_rate,macro_ru_inflation_yoy,macro_ru_cpi_all_yoy,macro_ru_cpi_food_yoy,macro_ru_cpi_food_excl_alc_yoy,macro_ru_cpi_nonfood_yoy,macro_ru_cpi_services_yoy,bond_ru_ofz_yield_3m,bond_ru_ofz_yield_6m,bond_ru_ofz_yield_9m,bond_ru_ofz_yield_1y,bond_ru_ofz_yield_2y,bond_ru_ofz_yield_3y,bond_ru_ofz_yield_5y,bond_ru_ofz_yield_7y,bond_ru_ofz_yield_10y,bond_ru_ofz_yield_15y,bond_ru_ofz_yield_20y,macro_ru_labor_force,macro_ru_labor_employed,macro_ru_labor_unemployed,macro_ru_labor_participation_rate,macro_ru_labor_employment_rate,macro_ru_labor_unemployment_rate,macro_ru_ruonia_rate,macro_ru_ruonia_vol,bond_ru_corp_price_close,bond_ru_corp_yield,bond_ru_corp_duration,brent_price
2022-03-24,8.153437485702852e-05,-0.00022769603998895604,0.0005116521835919485,-0.0023081081088420774,-0.00048350669950636416,-0.0001939391259568879,-3.175131097243877e-05,0.00040528018448426906,0.00041032825175690846,-0.0024785071461916885,0.0007069694719987751,0.00014791045784434687,0.0012284667064399457,0.0,122.79753424657534,0.0,0.0,117.08602739726028,113.39917808219178,116.18465753424657,0.0,0.0,124.98794520547945,121.52575342465754,121.56849315068493,124.43808219178082,121.25835616438356,102.54849315068493,117.94109589041095,106.93123287671233,0.9700000000000273,-4.170000000000073,-1.7799999999999727,0.0,0.00560000000000116,1.8189894035458565e-12,0.0,1.4210854715202004e-14,5.684341886080802e-14,0.0,0.0,0.036774193548385625,116.46,118.97022222222222,120.334,118.5311111111111,-1.4210854715202004e-14,-0.05000000000000071,0.0,0.05000000000000071,0.08000000000000185,0.07000000000000028,-0.120000000000001,-0.370000000000001,-0.41000000000000014,-0.27000000000000135,-0.08000000000000007,0.0,75470.48387096774,15.322580645166454,-2.2580645161292523,62.09677419354839,0.012903225806454088,-0.003225806451613522,0.019999999999999574,90.00000000000003,0.0,0.0,0.0,-3.539999999999992
2022-03-25,8.153437486058124e-05,-0.00022769603998540333,0.0005116521835901722,-0.002308108108840301,-0.00048350669950636416,-0.00019393912595866425,-3.175131097243877e-05,0.00040528018448782177,0.00041032825175335574,-0.0024785071461916885,0.0007069694720005515,0.00014791045784612322,0.0012284667064381694,0.0,122.7572602739726,0.0,0.0,117.05780821917809,113.38575342465754,116.16739726027397,-1.4210854715202004e-14,0.0,124.92438356164382,121.47972602739726,121.52054794520548,124.39342465753424,121.21150684931506,102.54054794520547,117.91232876712328,106.94136986301369,-0.40999999999996817,-9.019999999999982,6.0,0.0,0.24840000000000373,-1.8189894035458565e-12,0.0,-1.4210854715202004e-14,0.0,0.0,0.0,0.036774193548385625,116.52,119.03644444444444,120.40100000000001,118.60222222222222,1.4210854715202004e-14,-0.3500000000000014,-0.2799999999999976,-0.240000000000002,-0.21000000000000085,-0.14000000000000057,-0.09999999999999964,-0.17999999999999972,-0.25,-0.17999999999999972,0.08000000000000007,0.27000000000000135,75483.54838709677,15.322580645151902,-2.2580645161287975,62.10967741935484,0.012903225806446983,-0.003225806451612634,0.010000000000001563,-45.00000000000003,0.0,0.0,0.0,-1.3100000000000023
2022-03-26,8.153437486058124e-05,-0.00022769603998895604,0.0005116521835901722,-0.002308108108840301,-0.00048350669950636416,-0.0001939391259568879,-3.175131097243877e-05,0.00040528018448426906,0.00041032825175690846,-0.002478507146189912,0.0007069694719987751,0.00014791045784434687,0.0012284667064399457,-1.4210854715202004e-14,122.71698630136986,0.0,0.0,117.02958904109589,113.37232876712329,116.15013698630136,1.4210854715202004e-14,0.0,124.86082191780821,121.43369863013699,121.47260273972603,124.34876712328767,121.16465753424657,102.53260273972603,117.88356164383562,106.95150684931507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0,0.03677419354838918,116.58,119.10266666666666,120.468,118.67333333333333,-1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75496.6129032258,15.322580645166454,-2.2580645161292523,62.12258064516129,0.012903225806454088,-0.003225806451612634,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-27,8.153437485702852e-05,-0.00022769603998895604,0.0005116521835919485,-0.0023081081088420774,-0.00048350669950636416,-0.00019393912595866425,-3.175131097243877e-05,0.00040528018448426906,0.00041032825175690846,-0.0024785071461916885,0.0007069694719987751,0.00014791045784434687,0.0012284667064381694,1.4210854715202004e-14,122.67671232876712,0.0,0.0,117.00136986301371,113.35890410958903,116.13287671232877,-1.4210854715202004e-14,0.0,124.7972602739726,121.38767123287671,121.42465753424658,124.30410958904109,121.11780821917807,102.52465753424657,117.85479452054794,106.96164383561643,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,0.0,-1.4210854715202004e-14,0.0,0.0,0.0,0.036774193548385625,116.64,119.16888888888889,120.53500000000001,118.74444444444444,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75509.67741935483,15.322580645166454,-2.2580645161287975,62.13548387096775,0.012903225806454088,-0.003225806451613522,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-28,8.153437486058124e-05,-0.00022769603998540333,0.0005116521835901722,-0.002308108108840301,-0.00048350669950636416,-0.0001939391259568879,-3.175131097243877e-05,0.00040528018448426906,0.00041032825175690846,-0.0024785071461916885,0.0007069694720005515,0.00014791045784612322,0.0012284667064399457,0.0,122.63643835616438,0.0,0.0,116.97315068493151,113.34547945205479,116.11561643835616,1.4210854715202004e-14,0.0,124.73369863013697,121.34164383561644,121.37671232876713,124.25945205479452,121.07095890410959,102.51671232876713,117.82602739726028,106.9717808219178,0.6699999999999591,-3.1499999999999773,-2.410000000000082,0.0,-0.035700000000005616,-1.8189894035458565e-12,0.0,1.4210854715202004e-14,-5.684341886080802e-14,0.0,0.0,0.036774193548385625,116.7,119.23511111111111,120.602,118.81555555555555,0.0,0.10000000000000142,0.06999999999999673,0.030000000000001137,0.0,-0.08999999999999986,-0.08000000000000007,0.009999999999999787,0.07000000000000028,0.08000000000000007,0.05000000000000071,0.02999999999999936,75522.74193548386,15.322580645151902,-2.2580645161292523,62.148387096774194,0.012903225806446983,-0.003225806451612634,-0.0400000000000027,-93.0,-1.5600000000000023,1.17,-22.0,-8.170000000000002
2022-03-29,8.153437486058124e-05,-0.00022769603998895604,0.0005116521835919485,-0.002308108108840301,-0.0004835066995045878,-0.00019393912595866425,-3.175131097243877e-05,0.00040528018448426906,0.00041032825175690846,-0.002478507146189912,0.0007069694719987751,0.00014791045784434687,0.0012284667064381694,0.0,122.59616438356164,0.0,0.0,116.94493150684931,113.33205479452054,116.09835616438356,-1.4210854715202004e-14,0.0,124.67013698630136,121.29561643835616,121.32876712328768,124.21479452054794,121.02410958904109,102.50876712328767,117.7972602739726,106.98191780821918,0.4600000000000364,0.7000000000000455,-1.459999999999809,0.0,0.08480000000000132,1.8189894035458565e-12,0.0,-1.4210854715202004e-14,5.684341886080802e-14,0.0,0.0,0.03677419354838918,116.76,119.30133333333333,120.66900000000001,118.88666666666666,-1.4210854715202004e-14,-0.4499999999999993,-0.509999999999998,-0.5600000000000023,-0.5999999999999996,-0.6600000000000001,-0.6799999999999997,-0.7400000000000002,-0.7799999999999994,-0.8100000000000005,-0.8500000000000014,-0.8499999999999996,75535.80645161291,15.322580645166454,-2.2580645161287975,62.16129032258065,0.012903225806454088,-0.003225806451612634,-0.18999999999999773,-13.0,1.8499999999999943,-0.25,12.0,-1.7099999999999937
2022-03-30,8.153437486058124e-05,-0.00022769603998895604,0.0005116521835901722,-0.002308108108840301,-0.00048350669950636416,-0.0001939391259568879,-3.175131097243877e-05,0.00040528018448782177,0.00041032825175335574,-0.0024785071461916885,0.0007069694719987751,0.00014791045784434687,0.0012284667064399457,-1.4210854715202004e-14,122.5558904109589,0.0,0.0,116.91671232876713,113.3186301369863,116.08109589041095,1.4210854715202004e-14,0.0,124.60657534246575,121.24958904109589,121.28082191780823,124.17013698630136,120.9772602739726,102.50082191780822,117.76849315068493,106.99205479452054,-0.03999999999996362,-1.9500000000000455,0.35999999999989996,0.0,0.008399999999994634,-1.8189894035458565e-12,0.0,1.4210854715202004e-14,0.0,0.0,0.0,0.036774193548385625,116.82,119.36755555555555,120.736,118.95777777777778,1.4210854715202004e-14,-1.700000000000001,-1.6500000000000004,-1.5999999999999979,-1.5500000000000007,-1.33,-1.0199999999999996,-0.5800000000000001,-0.4800000000000004,-0.6699999999999999,-1.0199999999999996,-1.25,75548.87096774194,15.322580645166454,-2.2580645161292523,62.1741935483871,0.012903225806454088,-0.003225806451612634,0.09999999999999787,149.00000000000003,6.430000000000007,-1.0600000000000005,35.0,2.799999999999997
2022-03-31,8.153437485702852e-05,-0.00022769603998540333,0.0005116521835919485,-0.0023081081088420774,-0.00048350669950636416,-0.00019393912595866425,-3.175131097243877e-05,0.00040528018448426906,0.00041032825175690846,-0.002478507146189912,0.0007069694720005515,0.00014791045784612322,0.0012284667064381694,1.4210854715202004e-14,122.51561643835616,0.0,1.4210854715202004e-14,116.88849315068494,113.30520547945206,116.06383561643835,-1.4210854715202004e-14,0.0,124.54301369863013,121.20356164383561,121.23287671232876,124.12547945205479,120.9304109589041,102.49287671232877,117.73972602739725,107.00219178082192,0.5,-1.92999999999995,1.2200000000000273,0.0,0.16340000000000998,0.0,0.0,-1.4210854715202004e-14,0.0,0.0,0.0,0.03677419354838918,116.88,119.43377777777778,120.80300000000001,119.02888888888889,-1.4210854715202004e-14,-0.27999999999999936,-0.34999999999999964,-0.39000000000000057,-0.41000000000000014,-0.4499999999999993,-0.5400000000000009,-0.7099999999999991,-0.7400000000000002,-0.5499999999999989,-0.33999999999999986,-0.2599999999999998,75561.93548387097,15.322580645151902,-2.2580645161287975,62.18709677419355,0.012903225806446983,-0.003225806451613522,-0.14999999999999858,-66.60000000000002,3.890000000000015,-0.6600000000000001,13.0,-8.299999999999997
2022-04-01,8.153437486058124e-05,-0.00022769603998895604,0.0005116521835901722,-0.002308108108840301,-0.00048350669950636416,-0.0001939391259568879,-3.175131097243877e-05,0.00040528018448426906,0.00041032825175690846,-0.0024785071461916885,0.0007069694719987751,0.00014791045784434687,0.0012284667064399457,0.0,122.47534246575343,0.0,-1.4210854715202004e-14,116.86027397260274,113.29178082191781,116.04657534246574,1.4210854715202004e-14,0.0,124.4794520547945,121.15753424657534,121.18493150684931,124.08082191780821,120.8835616438356,102.48493150684932,117.71095890410959,107.01232876712328,-0.05000000000006821,-3.8600000000000136,0.7000000000000455,0.0,-0.35200000000000387,1.8189894035458565e-12,0.0,0.0,0.0,0.0,-3.0,0.036774193548385625,116.94,119.5,120.87,119.1,1.4210854715202004e-14,-0.08000000000000007,-0.05000000000000071,-0.019999999999999574,0.0,0.16000000000000014,0.34999999999999964,0.41999999999999993,0.3100000000000005,0.129999999999999,0.08000000000000007,0.09999999999999964,75575.0,15.322580645166454,-2.2580645161292523,62.2,0.012903225806454088,-0.003225806451612634,0.0,0.0,0.8799999999999955,-0.1899999999999995,1.0,0.0
2022-04-02,0.00018797070935505644,-0.00028678591974440337,0.00025867875160656695,-0.0019441659652965626,0.0012115796296789938,-0.0021276428743011166,-0.0009262348708443113,0.0006731191774242973,0.0006807704893567745,-0.00424245489772801,0.0012790716443742411,0.00026713043047621454,0.001225783740634867,0.0,122.43506849315068,0.0,0.0,116.83205479452054,113.27835616438357,116.02931506849315,0.0,0.0,124.4158904109589,121.11150684931506,121.13698630136986,124.03616438356164,120.83671232876712,102.47698630136986,117.68219178082191,107.02246575342465,0.0,0.0,0.0,0.0,0.0,-1.8189894035458565e-12,0.0,1.4210854715202004e-14,-5.684341886080802e-14,0.0,0.0,-0.02433333333333465,116.91164835164835,119.45681318681319,120.82043956043957,119.0620879120879,-0.031269841269846665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75575.06666666667,1.8000000000029104,-1.7333333333331211,62.2,0.0,-0.0033333333333334103,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-03,0.00018797070935505644,-0.00028678591974440337,0.0002586787516083433,-0.0019441659652965626,0.0012115796296807702,-0.0021276428743011166,-0.000926234870842535,0.0006731191774242973,0.0006807704893567745,-0.004242454897726233,0.0012790716443760175,0.00026713043047621454,0.001225783740634867,0.0,122.39479452054795,0.0,0.0,116.80383561643836,113.26493150684931,116.01205479452054,-1.4210854715202004e-14,0.0,124.35232876712328,121.06547945205479,121.08904109589041,123.99150684931506,120.78986301369862,102.46904109589042,117.65342465753425,107.03260273972602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4210854715202004e-14,5.684341886080802e-14,0.0,0.0,-0.024333333333331097,116.88329670329671,119.41362637362637,120.77087912087913,119.02417582417581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75575.13333333333,1.8000000000029104,-1.7333333333335759,62.2,0.0,-0.0033333333333334103,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-04,0.00018797070935505644,-0.00028678591974440337,0.00025867875160656695,-0.0019441659652965626,0.0012115796296789938,-0.0021276428743011166,-0.0009262348708443113,0.0006731191774242973,0.0006807704893567745,-0.00424245489772801,0.0012790716443742411,0.00026713043047621454,0.0012257837406366434,-1.4210854715202004e-14,122.3545205479452,0.0,0.0,116.77561643835617,113.25150684931506,115.99479452054794,1.4210854715202004e-14,0.0,124.28876712328766,121.01945205479451,121.04109589041096,123.94684931506849,120.74301369863014,102.46109589041096,117.62465753424657,107.04273972602739,0.9900000000000091,-1.4600000000000364,3.2100000000000364,0.0,-0.06640000000000157,1.8189894035458565e-12,0.0,1.4210854715202004e-14,0.0,0.0,0.0,-0.02433333333333465,116.85494505494505,119.37043956043956,120.72131868131869,118.98626373626374,0.0,0.4900000000000002,0.3100000000000005,0.1999999999999993,0.15000000000000036,0.10999999999999943,0.16999999999999993,0.29999999999999893,0.379999999999999,0.41999999999999993,0.41000000000000014,0.41000000000000014,75575.2,1.7999999999883585,-1.7333333333331211,62.2,0.0,-0.0033333333333329662,-0.1700000000000017,0.0,-1.5900000000000034,0.1999999999999993,-14.0,0.0
2022-04-05,0.00018797070935505644,-0.00028678591974440337,0.00025867875160656695,-0.0019441659652947862,0.0012115796296789938,-0.0021276428743011166,-0.000926234870842535,0.0006731191774242973,0.0006807704893567745,-0.00424245489772801,0.0012790716443760175,0.00026713043047621454,0.001225783740634867,1.4210854715202004e-14,122.31424657534247,0.0,0.0,116.74739726027397,113.23808219178082,115.97753424657533,-1.4210854715202004e-14,0.0,124.22520547945204,120.97342465753424,120.9931506849315,123.90219178082191,120.69616438356164,102.45315068493152,117.5958904109589,107.05287671232877,0.20000000000004547,2.8799999999999955,-1.6900000000000546,0.0,0.22790000000000532,-1.8189894035458565e-12,0.0,-1.4210854715202004e-14,0.0,0.0,0.0,-0.024333333333331097,116.8265934065934,119.32725274725274,120.67175824175824,118.94835164835165,0.0,-0.27000000000000135,-0.16000000000000014,-0.09999999999999964,-0.08000000000000007,-0.08999999999999986,-0.10999999999999943,-0.08999999999999986,-0.049999999999998934,-0.019999999999999574,-0.009999999999999787,-0.009999999999999787,75575.26666666666,1.8000000000029104,-1.7333333333335759,62.2,0.0,-0.0033333333333334103,-0.029999999999997584,0.0,-0.18000000000000682,0.02000000000000135,-6.0,0.0
2022-04-06,0.00018797070935505644,-0.0002867859197479561,0.0002586787516083433,-0.0019441659652965626,0.0012115796296807702,-0.0021276428743011166,-0.0009262348708443113,0.00067311917742785,0.0006807704893567745,-0.00424245489772801,0.0012790716443742411,0.0002671304304744382,0.001225783740634867,0.0,122.27397260273972,0.0,0.0,116.71917808219179,113.22465753424657,115.96027397260274,1.4210854715202004e-14,0.0,124.16164383561643,120.92739726027396,120.94520547945206,123.85753424657534,120.64931506849315,102.44520547945206,117.56712328767124,107.06301369863013,1.2300000000000182,3.5299999999999727,-1.6100000000001273,0.0,-0.06210000000000093,0.0,0.0,1.4210854715202004e-14,-5.684341886080802e-14,0.0,0.0,-0.02433333333333465,116.79824175824176,119.28406593406594,120.6221978021978,118.91043956043956,0.0,-0.05999999999999872,-0.02999999999999936,0.0,0.02999999999999936,0.09999999999999964,0.08999999999999986,0.08000000000000007,0.08999999999999986,0.16000000000000014,0.2699999999999996,0.3199999999999985,75575.33333333333,1.8000000000029104,-1.7333333333331211,62.2,0.0,-0.0033333333333334103,0.18999999999999773,-116.0,-0.5799999999999841,0.129999999999999,1.0,0.0
2022-04-07,0.00018797070935505644,-0.00028678591974440337,0.00025867875160656695,-0.0019441659652965626,0.0012115796296789938,-0.0021276428743011166,-0.000926234870842535,0.0006731191774242973,0.0006807704893567745,-0.004242454897726233,0.0012790716443742411,0.00026713043047621454,0.001225783740634867,0.0,122.23369863013698,0.0,0.0,116.69095890410959,113.21123287671233,115.94301369863014,-1.4210854715202004e-14,0.0,124.09808219178082,120.8813698630137,120.8972602739726,123.81287671232876,120.60246575342465,102.4372602739726,117.53835616438356,107.0731506849315,-0.2600000000001046,-7.2299999999999045,4.519999999999982,0.0,-0.18300000000000693,1.8189894035458565e-12,0.0,-1.4210854715202004e-14,5.684341886080802e-14,0.0,0.0,-0.02433333333333465,116.76989010989011,119.24087912087911,120.57263736263737,118.87252747252747,0.0,-0.13000000000000078,-0.19000000000000128,-0.23000000000000043,-0.25,-0.21999999999999886,-0.15000000000000036,-0.07000000000000028,-0.05000000000000071,-0.08000000000000007,-0.15000000000000036,-0.17999999999999972,75575.4,1.8000000000029104,-1.7333333333335759,62.2,0.0,-0.0033333333333334103,0.010000000000001563,19.5,-0.14000000000001478,0.08000000000000007,2.0,0.0
2022-04-08,0.00018797070935505644,-0.00028678591974440337,0.00025867875160656695,-0.0019441659652965626,0.0012115796296807702,-0.0021276428743011166,-0.0009262348708443113,0.0006731191774242973,0.0006807704893567745,-0.00424245489772801,0.0012790716443760175,0.00026713043047621454,0.0012257837406366434,-1.4210854715202004e-14,122.19342465753424,0.0,0.0,116.6627397260274,113.19780821917809,115.92575342465753,1.4210854715202004e-14,0.0,124.03452054794519,120.83534246575343,120.84931506849315,123.76821917808219,120.55561643835615,102.42931506849315,117.5095890410959,107.08328767123287,0.10000000000002274,-0.9700000000000273,-0.34999999999990905,0.0,0.1693000000000069,-1.8189894035458565e-12,0.0,1.4210854715202004e-14,0.0,0.0,0.0,-0.024333333333331097,116.74153846153845,119.19769230769231,120.52307692307693,118.83461538461538,0.0,-1.1400000000000006,-1.2299999999999986,-1.2699999999999996,-1.299999999999999,-1.3000000000000007,-1.209999999999999,-1.0899999999999999,-1.0,-0.9000000000000004,-0.8300000000000001,-0.7999999999999989,75575.46666666666,1.8000000000029104,-1.7333333333331211,62.2,0.0,-0.0033333333333334103,-0.010000000000001563,-32.5,5.039999999999992,-0.7999999999999989,21.0,0.0
2022-04-09,0.00018797070935505644,-0.00028678591974440337,0.0002586787516083433,-0.0019441659652965626,0.0012115796296789938,-0.0021276428743011166,-0.0009262348708443113,0.0006731191774242973,0.0006807704893567745,-0.00424245489772801,0.0012790716443742411,0.00026713043047621454,0.001225783740634867,1.4210854715202004e-14,122.1531506849315,0.0,0.0,116.63452054794521,113.18438356164384,115.90849315068493,0.0,0.0,123.97095890410958,120.78931506849315,120.8013698630137,123.72356164383561,120.50876712328767,102.4213698630137,117.48082191780821,107.09342465753424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4210854715202004e-14,0.0,0.0,0.0,-0.02433333333333465,116.71318681318681,119.1545054945055,120.47351648351649,118.79670329670328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75575.53333333334,1.7999999999883585,-1.7333333333335759,62.2,0.0,-0.0033333333333334103,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-10,0.00018797070935505644,-0.00028678591974440337,0.00025867875160656695,-0.0019441659652965626,0.0012115796296789938,-0.0021276428743011166,-0.000926234870842535,0.0006731191774242973,0.0006807704893567745,-0.004242454897726233,0.0012790716443760175,0.00026713043047621454,0.001225783740634867,0.0,122.11287671232877,0.0,1.4210854715202004e-14,116.60630136986302,113.17095890410958,115.89123287671232,-1.4210854715202004e-14,0.0,123.90739726027397,120.74328767123288,120.75342465753425,123.67890410958904,120.46191780821917,102.41342465753425,117.45205479452055,107.10356164383562,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,0.0,1.4210854715202004e-14,0.0,0.0,0.0,-0.024333333333331097,116.68483516483516,119.11131868131868,120.42395604395605,118.75879120879121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75575.6,1.8000000000029104,-1.7333333333331211,62.2,0.0,-0.0033333333333329662,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-11,0.00018797070935505644,-0.00028678591974440337,0.00025867875160656695,-0.0019441659652947862,0.0012115796296807702,-0.0021276428743011166,-0.0009262348708443113,0.0006731191774242973,0.0006807704893567745,-0.00424245489772801,0.0012790716443742411,0.00026713043047621454,0.001225783740634867,0.0,122.07260273972602,0.0,-1.4210854715202004e-14,116.57808219178082,113.15753424657534,115.87397260273973,1.4210854715202004e-14,0.0,123.84383561643834,120.6972602739726,120.70547945205479,123.63424657534246,120.41506849315068,102.40547945205479,117.42328767123287,107.11369863013698,-0.6399999999999864,-8.279999999999973,-0.18000000000006366,0.0,-0.06839999999999691,-1.8189894035458565e-12,0.0,-1.4210854715202004e-14,-5.684341886080802e-14,0.0,0.0,-0.02433333333333465,116.65648351648352,119.06813186813187,120.3743956043956,118.72087912087912,0.0,0.6699999999999999,0.4499999999999993,0.2900000000000009,0.17999999999999972,-0.02999999999999936,-0.07000000000000028,-0.09999999999999964,-0.11999999999999922,-0.1399999999999988,-0.16000000000000014,-0.16999999999999993,75575.66666666667,1.8000000000029104,-1.7333333333335759,62.2,0.0,-0.0033333333333334103,-2.9599999999999973,28.0,3.380000000000024,-0.4400000000000013,15.0,0.0
